,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
0,1,Bitcoin,BTC,bitcoin,10802,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19613731.0,19613731.0,False,,1,,,,2024-01-31T04:41:00.000Z,42905.40375853759,22821142724.149345,1.7396,-0.06884239,-1.17829334,8.18666361,1.35295353,10.73627847,20.70164776,841535047766.3453,50.9888,901013478929.29,,2024-01-31T04:41:00.000Z,,,,,,2024-01-31 15:41:45.805639
1,1027,Ethereum,ETH,ethereum,8346,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120182821.04902385,120182821.04902385,True,,2,,,,2024-01-31T04:41:00.000Z,2337.087575932617,10342994261.199493,11.0685,-0.12565306,1.22329711,5.47514582,2.71808947,11.7375333,25.88090399,280877777914.2066,17.0185,280877777914.21,,2024-01-31T04:41:00.000Z,,,,,,2024-01-31 15:41:45.805639
2,825,Tether USDt,USDT,tether,73576,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,96199943447.84976,99600769237.96013,True,,3,,,,2024-01-31T04:40:00.000Z,0.9996469610266879,40980850240.63918,7.8733,-0.01298267,-0.01971585,0.01826958,-0.04977239,-0.06478779,-0.08503838,96165981118.58226,5.8232,99565606284.65,,2024-01-31T04:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-31 15:41:45.805639
3,1839,BNB,BNB,bnb,2045,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149547114.71549386,149547114.71549386,False,,4,,,,2024-01-31T04:40:00.000Z,306.5728083978203,765715853.2852365,-8.7366,-0.03160678,-1.37935023,4.01152913,-0.91845158,33.81246727,33.033855,45847078946.11996,2.7778,45847078946.12,,2024-01-31T04:40:00.000Z,,,,,,2024-01-31 15:41:45.805639
4,5426,Solana,SOL,solana,620,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,435752310.91212547,568387060.7455424,True,,5,,,,2024-01-31T04:41:00.000Z,100.2849945475768,3494233702.7015204,26.1025,-0.452289,-1.50738896,19.56012719,-1.95075269,64.31228424,136.65289012,43699418123.9165,2.6477,57000693287.78,,2024-01-31T04:41:00.000Z,,,,,,2024-01-31 15:41:45.805639
5,52,XRP,XRP,xrp,1219,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54374512255.0,99987956150.0,False,,6,,,,2024-01-31T04:41:00.000Z,0.5115579198442448,1769882960.8932977,94.5085,0.26173138,-4.5758542,-0.75804292,-16.38770167,-16.61217876,-16.11811984,27815712381.713196,1.6851,51155791984.42,,2024-01-31T04:41:00.000Z,,,,,,2024-01-31 15:41:45.805639
6,3408,USDC,USDC,usd-coin,16464,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26696097516.46061,26696097516.46061,False,,7,,,,2024-01-31T04:41:00.000Z,1.0000968261387284,5783334323.325485,12.8042,0.00848525,0.00658718,0.01008539,-0.00011149,0.00855501,-0.00621043,26698682396.502247,1.6177,26698682396.5,,2024-01-31T04:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-31 15:41:45.805639
7,2010,Cardano,ADA,cardano,1050,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35423502481.959,36585743945.107,False,,8,,,,2024-01-31T04:40:00.000Z,0.5108503339738044,454857396.9880294,-10.5156,-0.05171682,-3.53317196,9.59806704,-14.02979125,32.34035938,65.27132843,18096108073.430645,1.0964,22988265028.82,,2024-01-31T04:40:00.000Z,,,,,,2024-01-31 15:41:45.805639
8,5805,Avalanche,AVAX,avalanche,653,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,367068682.2199238,435101592.2199238,False,,9,,,,2024-01-31T04:40:00.000Z,34.934489940329684,676992770.3263396,1.3007,0.09334125,-2.12267388,17.54323153,-8.60012001,58.70529753,184.28350283,12823357186.422,0.777,25152832757.04,,2024-01-31T04:40:00.000Z,,,,,,2024-01-31 15:41:45.805639
9,74,Dogecoin,DOGE,dogecoin,886,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142874726383.70523,142874726383.70523,True,,10,,,,2024-01-31T04:41:00.000Z,0.0800642668463197,325533675.2258076,-42.2028,0.0482123,-1.68971089,2.12568847,-10.0963691,-4.92240352,15.32353669,11439160218.77989,0.6931,11439160218.78,,2024-01-31T04:41:00.000Z,,,,,,2024-01-31 15:41:45.805639
10,1958,TRON,TRX,tron,921,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88140585764.39207,88140607987.17664,True,,11,71659659264.0,8039617831.141365,,2024-01-31T04:40:00.000Z,0.11219168376900539,216649584.35488713,-20.2684,0.1976673,-0.15914929,4.77238794,5.16959793,8.52537971,11.23599446,9888640725.293573,0.5992,9888643218.51,,2024-01-31T04:40:00.000Z,,,,,,2024-01-31 15:41:45.805639
11,1975,Chainlink,LINK,chainlink,1601,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,12,,,,2024-01-31T04:40:00.000Z,15.954513740855207,655779914.2654375,52.499,0.58545226,6.70795615,12.95729543,7.0514657,4.407742,37.04364749,9063758784.768423,0.5492,15954513740.86,,2024-01-31T04:40:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-31 15:41:45.805639
12,6636,Polkadot,DOT,polkadot-new,679,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1273651252.306437,1405911754.0147886,True,,13,,,,2024-01-31T04:40:00.000Z,6.795664445261952,207933751.9226563,-37.1871,-0.09830979,-2.79862351,7.98248128,-16.29934402,23.95339159,43.67563401,8655306530.962214,0.5244,9554104519.93,,2024-01-31T04:40:00.000Z,,,,,,2024-01-31 15:41:45.805639
13,3890,Polygon,MATIC,polygon,1263,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9603197469.087326,10000000000.0,False,,14,,,,2024-01-31T04:40:00.000Z,0.8048588163428159,332879530.472847,5.9923,-0.20415481,-0.43548031,11.94022201,-16.61540764,0.11327007,18.35777646,7729218148.075951,0.4682,8048588163.43,,2024-01-31T04:40:00.000Z,,,,,,2024-01-31 15:41:45.805639
14,11419,Toncoin,TON,toncoin,197,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3457848339.3951774,5102130896.821065,True,,15,3414166606.0,7096537707.096799,,2024-01-31T04:41:00.000Z,2.078556358270701,25956817.70619521,20.8518,0.48094745,-1.92200645,-1.70153401,-10.6396073,-14.14668652,-6.37338073,7187332651.78563,0.4355,10605066616.32,,2024-01-31T04:41:00.000Z,,,,,,2024-01-31 15:41:45.805639
0,1,Bitcoin,BTC,bitcoin,10802,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19613731.0,19613731.0,False,,1,,,,2024-01-31T04:42:00.000Z,42913.5045639242,22819290776.968178,1.7432,-0.08968495,-1.1746372,8.22762214,1.3646165,10.76660462,20.69762212,841693934784.0815,50.9985,901183595842.41,,2024-01-31T04:42:00.000Z,,,,,,2024-01-31 15:42:46.528534
1,1027,Ethereum,ETH,ethereum,8346,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120182821.04902385,120182821.04902385,True,,2,,,,2024-01-31T04:42:00.000Z,2337.846145122725,10343366930.042696,11.0753,-0.12537415,1.21754459,5.53666406,2.73850911,11.76688916,25.89961508,280968944899.4347,17.024,280968944899.43,,2024-01-31T04:42:00.000Z,,,,,,2024-01-31 15:42:46.528534
2,825,Tether USDt,USDT,tether,73578,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,96199943447.84976,99600769237.96013,True,,3,,,,2024-01-31T04:41:00.000Z,0.9996761366117127,40979764866.54295,7.8694,0.00167232,-0.01290983,0.03643272,-0.0351937,-0.08058661,-0.08116049,96168787808.2117,5.8251,99568512195.36,,2024-01-31T04:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-31 15:42:46.528534
3,1839,BNB,BNB,bnb,2045,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149547114.71549386,149547114.71549386,False,,4,,,,2024-01-31T04:41:00.000Z,306.559692804523,765641553.8179833,-8.7665,-0.04898731,-1.39187249,4.08215259,-0.91972884,33.81325534,33.05274686,45845117546.98456,2.7777,45845117546.98,,2024-01-31T04:41:00.000Z,,,,,,2024-01-31 15:42:46.528534
4,5426,Solana,SOL,solana,620,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,435752310.91212547,568387060.7455424,True,,5,,,,2024-01-31T04:42:00.000Z,100.3131521680318,3494705448.322331,26.099,-0.50846518,-1.48304436,19.60187831,-1.92453751,64.35002132,136.64593363,43711687872.09955,2.6484,57016697714.91,,2024-01-31T04:42:00.000Z,,,,,,2024-01-31 15:42:46.528534
5,52,XRP,XRP,xrp,1219,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54374512255.0,99987956150.0,False,,6,,,,2024-01-31T04:42:00.000Z,0.5116028128723547,1770228985.5091197,94.5673,0.26288247,-4.56445157,-0.74417513,-16.3792771,-16.60934785,-16.1182228,27818153418.220318,1.6852,51160281287.24,,2024-01-31T04:42:00.000Z,,,,,,2024-01-31 15:42:46.528534
6,3408,USDC,USDC,usd-coin,16464,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26696097516.46061,26696097516.46061,False,,7,,,,2024-01-31T04:42:00.000Z,1.0000893007620941,5783322383.093741,12.8251,-0.00388938,0.00559708,0.00540054,0.00957073,0.01588266,0.01130375,26698481498.31377,1.6177,26698481498.31,,2024-01-31T04:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-31 15:42:46.528534
7,2010,Cardano,ADA,cardano,1050,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35423502481.959,36585743945.107,False,,8,,,,2024-01-31T04:41:00.000Z,0.5108393702702905,454798790.20687157,-10.8362,-0.0625783,-3.5345798,9.60765204,-14.03478069,32.35885905,65.28520107,18095719700.652008,1.0964,22987771662.16,,2024-01-31T04:41:00.000Z,,,,,,2024-01-31 15:42:46.528534
8,5805,Avalanche,AVAX,avalanche,653,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,367068682.2199238,435101592.2199238,False,,9,,,,2024-01-31T04:41:00.000Z,34.926873836634016,676922672.3583467,1.2878,0.04972291,-2.1332963,17.5981831,-8.63158526,58.72187036,184.24449726,12820561553.274782,0.7768,25147349162.38,,2024-01-31T04:41:00.000Z,,,,,,2024-01-31 15:42:46.528534
9,74,Dogecoin,DOGE,dogecoin,886,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142874726383.70523,142874726383.70523,True,,10,,,,2024-01-31T04:42:00.000Z,0.0800689897442874,325397992.987478,-42.2236,0.0422668,-1.67855999,2.14282334,-10.08493412,-4.91991564,15.3243893,11439835001.534763,0.6931,11439835001.53,,2024-01-31T04:42:00.000Z,,,,,,2024-01-31 15:42:46.528534
10,1958,TRON,TRX,tron,921,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88140585764.39207,88140607987.17664,True,,11,71659659264.0,8043618816.642295,,2024-01-31T04:41:00.000Z,0.11224751693290852,216600791.0751809,-20.2867,0.23148943,-0.11270442,4.82819476,5.24573407,8.58609396,11.2971885,9893561893.065075,0.5995,9893564387.52,,2024-01-31T04:41:00.000Z,,,,,,2024-01-31 15:42:46.528534
11,1975,Chainlink,LINK,chainlink,1601,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,12,,,,2024-01-31T04:41:00.000Z,15.965521766142704,656218870.0426108,52.6192,0.61109437,6.78171771,13.04872451,7.12409278,4.49929506,37.1668561,9070012443.608994,0.5496,15965521766.14,,2024-01-31T04:41:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-31 15:42:46.528534
12,6636,Polkadot,DOT,polkadot-new,679,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1273651252.306437,1405911754.0147886,True,,13,,,,2024-01-31T04:41:00.000Z,6.79555085742211,207897160.58406425,-37.1747,-0.10994096,-2.79476178,8.02079949,-16.29897738,23.96394583,43.68729141,8655161859.667751,0.5244,9553944825.46,,2024-01-31T04:41:00.000Z,,,,,,2024-01-31 15:42:46.528534
13,3890,Polygon,MATIC,polygon,1263,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9603197469.087326,10000000000.0,False,,14,,,,2024-01-31T04:41:00.000Z,0.8050211382222586,332922079.5548796,6.0787,-0.23811569,-0.41953204,11.99419748,-16.58771526,0.13857338,18.39415039,7730776957.137793,0.4683,8050211382.22,,2024-01-31T04:41:00.000Z,,,,,,2024-01-31 15:42:46.528534
14,11419,Toncoin,TON,toncoin,197,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3457848339.3951774,5102130896.821065,True,,15,3414166606.0,7096767400.614252,,2024-01-31T04:42:00.000Z,2.078623634869637,25949937.12526654,20.776,0.46061968,-1.94206371,-1.70148346,-10.62617461,-14.14643761,-6.37425327,7187565284.0615425,0.4355,10605409870.33,,2024-01-31T04:42:00.000Z,,,,,,2024-01-31 15:42:46.528534
0,1,Bitcoin,BTC,bitcoin,10802,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19613731.0,19613731.0,False,,1,,,,2024-01-31T05:43:00.000Z,42974.25794288308,22805402131.6944,1.6799,0.1239343,-0.99633979,8.17095724,1.59913083,10.74304961,21.79191625,842885535216.3221,51.0048,902459416800.54,,2024-01-31T05:43:00.000Z,,,,,,2024-01-31 16:44:10.439375
1,1027,Ethereum,ETH,ethereum,8346,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120182821.04902385,120182821.04902385,True,,2,,,,2024-01-31T05:43:00.000Z,2336.655178374308,10419478604.069035,12.0784,-0.06091601,1.3134908,5.06884674,2.52980919,11.47872365,26.98386663,280825811155.83435,16.9934,280825811155.83,,2024-01-31T05:43:00.000Z,,,,,,2024-01-31 16:44:10.439375
2,825,Tether USDt,USDT,tether,73581,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,96199943447.84976,99600769237.96013,True,,3,,,,2024-01-31T05:42:00.000Z,0.9997299141668083,41158716196.98353,8.0611,0.00720839,-0.01043893,0.04380739,-0.03241035,-0.07210551,-0.10300396,96173961205.97066,5.8216,99573868481.21,,2024-01-31T05:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-31 16:44:10.439375
3,1839,BNB,BNB,bnb,2045,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149547114.71549386,149547114.71549386,False,,4,,,,2024-01-31T05:42:00.000Z,306.30191897834715,764759926.6613276,-8.9415,-0.09074989,-1.55117419,4.16003518,-1.13720513,33.74037425,34.06981069,45806568215.030785,2.7726,45806568215.03,,2024-01-31T05:42:00.000Z,,,,,,2024-01-31 16:44:10.439375
